seed,missing_rate,statistic,value
59,0.3,theta_w,44.232856405143224
59,0.3,theta_h,57.87079299288332
59,0.3,theta_l,51.67275393559177
59,0.3,tajimas_d,0.09772595985971883
59,0.4,pi,46.150810186274
59,0.4,theta_w,44.682264752734746
59,0.4,theta_h,57.51921378374019
59,0.4,theta_l,51.83501198500709
59,0.4,tajimas_d,0.11621985165762264
59,0.5,pi,45.91631241721168
59,0.5,theta_w,43.86396181851627
59,0.5,theta_h,58.882011881286495
59,0.5,theta_l,52.39916214924908
59,0.5,tajimas_d,0.16890152057583852
59,0.6,pi,45.491177218998914
59,0.6,theta_w,44.29121935565845
59,0.6,theta_h,60.15830134413842
59,0.6,theta_l,52.82473928156867
59,0.6,tajimas_d,0.10046550176937208
60,0.0,pi,29.57858585858586
60,0.0,theta_w,35.346080013773104
60,0.0,theta_h,43.35070707070707
60,0.0,theta_l,36.464646464646464
60,0.0,tajimas_d,-0.5462456210051277
60,0.05,pi,29.578081761916486
60,0.05,theta_w,35.49748734844966
60,0.05,theta_h,43.31842204532266
60,0.05,theta_l,36.44825190361958
60,0.05,tajimas_d,-0.5607606618553476
60,0.1,pi,29.305446550951565
60,0.1,theta_w,34.70792005761871
60,0.1,theta_h,43.43885347056882
60,0.1,theta_l,36.372150010760194
60,0.1,tajimas_d,-0.5260049087573992
60,0.2,pi,29.492045918205307
60,0.2,theta_w,35.495786734160184
60,0.2,theta_h,44.38750513732208
60,0.2,theta_l,36.939775527763686
60,0.2,tajimas_d,-0.577633612377217
60,0.3,pi,29.586831639936456
60,0.3,theta_w,34.50053373608553
60,0.3,theta_h,44.004961372577256
60,0.3,theta_l,36.79589650625685
60,0.3,tajimas_d,-0.49316186624456293
60,0.4,pi,29.578114427603424
60,0.4,theta_w,34.964699249061724
60,0.4,theta_h,43.510323316196924
60,0.4,theta_l,36.54421887190018
60,0.4,tajimas_d,-0.5425512038031179
60,0.5,pi,29.374240321538387
60,0.5,theta_w,34.808549255907856
60,0.5,theta_h,44.02431041875654
60,0.5,theta_l,36.69927537014746
60,0.5,tajimas_d,-0.5607978297503885
60,0.6,pi,29.008042559019316
60,0.6,theta_w,33.63555901336269
60,0.6,theta_h,42.87275061469809
60,0.6,theta_l,35.94039658685871
60,0.6,tajimas_d,-0.5069293318461451
61,0.0,pi,46.94585858585858
61,0.0,theta_w,43.84459105533603
61,0.0,theta_h,41.49858585858587
61,0.0,theta_l,44.22222222222222
61,0.0,tajimas_d,0.23774558002464155
61,0.05,pi,46.98926245199604
61,0.05,theta_w,44.287435623080924
61,0.05,theta_h,41.66541270242395
61,0.05,theta_l,44.327337577209995
61,0.05,tajimas_d,0.20605179410122268
61,0.1,pi,46.785930882453826
61,0.1,theta_w,43.2058053881251
61,0.1,theta_h,41.280913072299356
61,0.1,theta_l,44.0334219773766
61,0.1,tajimas_d,0.28128981092329775
61,0.2,pi,46.7561769248033
61,0.2,theta_w,43.02123967015983
61,0.2,theta_h,41.953675776098244
61,0.2,theta_l,44.354926350450775
61,0.2,tajimas_d,0.2979765996378997
61,0.3,pi,47.29749859694071
61,0.3,theta_w,43.564484430446015
61,0.3,theta_h,39.6387607403622
61,0.3,theta_l,43.468129668651464
61,0.3,tajimas_d,0.2978906472539033
61,0.4,pi,47.182989663548774
61,0.4,theta_w,45.499317849012115
61,0.4,theta_h,42.62596996973143
61,0.4,theta_l,44.904479816640105
61,0.4,tajimas_d,0.1309988438371647
61,0.5,pi,46.49621970424073
61,0.5,theta_w,43.10155878428275
61,0.5,theta_h,41.8069175609954
61,0.5,theta_l,44.151568632618066
61,0.5,tajimas_d,0.28509530079483236
61,0.6,pi,46.81960262583537
61,0.6,theta_w,43.74034987508422
61,0.6,theta_h,41.79346928118303
61,0.6,theta_l,44.306535953509204
61,0.6,tajimas_d,0.26053737450282977
62,0.0,pi,39.54121212121212
62,0.0,theta_w,38.43644766525053
62,0.0,theta_h,34.25676767676768
62,0.0,theta_l,36.8989898989899
62,0.0,tajimas_d,0.09638102473064558
62,0.05,pi,39.41480310422859
62,0.05,theta_w,38.81102269460147
62,0.05,theta_h,33.99811738090472
62,0.05,theta_l,36.706460242566656
62,0.05,tajimas_d,0.05240339614502855
62,0.1,pi,39.510773749996986
62,0.1,theta_w,38.27311748756079
62,0.1,theta_h,34.645056810649024
62,0.1,theta_l,37.07791528032301
62,0.1,tajimas_d,0.10953481474727862
62,0.2,pi,39.59113979790979
62,0.2,theta_w,37.72889228317867
62,0.2,theta_h,34.523463465734615
62,0.2,theta_l,37.0573016318222
62,0.2,tajimas_d,0.16883312619887833
62,0.3,pi,39.7782179959286
62,0.3,theta_w,38.612258970938576
62,0.3,theta_h,33.59855700420744
62,0.3,theta_l,36.68838750006802
62,0.3,tajimas_d,0.10482491067141145
62,0.4,pi,39.672604701953915
62,0.4,theta_w,38.79123286080207
62,0.4,theta_h,34.224054404640256
62,0.4,theta_l,36.94832955329708
62,0.4,tajimas_d,0.08010635786221719
62,0.5,pi,39.19745273112395
62,0.5,theta_w,41.64284744304374
62,0.5,theta_h,35.40014934741496
62,0.5,theta_l,37.298801039269456
62,0.5,tajimas_d,-0.21188722287021333
62,0.6,pi,39.15897100948127
62,0.6,theta_w,40.014017048629114
62,0.6,theta_h,35.02295707696882
62,0.6,theta_l,37.09096404322504
62,0.6,tajimas_d,-0.07924812815547225
63,0.0,pi,37.11656565656566
63,0.0,theta_w,44.23088701177071
63,0.0,theta_h,42.1359595959596
63,0.0,theta_l,39.62626262626262
63,0.0,tajimas_d,-0.5407055191587287
63,0.05,pi,36.97157512631583
63,0.05,theta_w,44.67908791568593
63,0.05,theta_h,42.164053069122424
63,0.05,theta_l,39.56781409771912
63,0.05,tajimas_d,-0.5827555852334229
63,0.1,pi,37.27104893814877
63,0.1,theta_w,44.785940205358
63,0.1,theta_h,42.4179431087658
63,0.1,theta_l,39.84449602345729
63,0.1,tajimas_d,-0.5699754387886551
63,0.2,pi,36.84105442561323
63,0.2,theta_w,43.63490091885181
63,0.2,theta_h,42.76372755094169
63,0.2,theta_l,39.80239098827745
63,0.2,tajimas_d,-0.5346163589824997
63,0.3,pi,36.14920900788679
63,0.3,theta_w,43.36462723208407
63,0.3,theta_h,43.258150856714444
63,0.3,theta_l,39.703679932300616
63,0.3,tajimas_d,-0.5784921565275577
63,0.4,pi,38.0567415456836
63,0.4,theta_w,44.48508463773338
63,0.4,theta_h,41.75166070643912
63,0.4,theta_l,39.904201126061366
63,0.4,tajimas_d,-0.5111539655612347
63,0.5,pi,36.692929281618014
63,0.5,theta_w,45.594786297160816
63,0.5,theta_h,42.253658742261074
63,0.5,theta_l,39.47329401193955
63,0.5,tajimas_d,-0.7057906861549571
63,0.6,pi,38.81851860151984
63,0.6,theta_w,45.05344153776083
63,0.6,theta_h,43.59449751881392
63,0.6,theta_l,41.206508060166875
63,0.6,tajimas_d,-0.5139377743184801
64,0.0,pi,35.88080808080808
64,0.0,theta_w,35.732375970207784
64,0.0,theta_h,29.169696969696968
64,0.0,theta_l,32.525252525252526
64,0.0,tajimas_d,0.013909294660404197
64,0.05,pi,36.04107097434637
64,0.05,theta_w,35.875749008966004
64,0.05,theta_h,29.21080825953151
64,0.05,theta_l,32.62593961693894
64,0.05,tajimas_d,0.015494603138366357
64,0.1,pi,35.744737747258135
64,0.1,theta_w,35.906314733167115
64,0.1,theta_h,29.040253081919055
64,0.1,theta_l,32.392495414588595
64,0.1,tajimas_d,-0.015223603240624582
64,0.2,pi,35.90520294964374
64,0.2,theta_w,35.15026075855467
64,0.2,theta_h,29.23663789410729
64,0.2,theta_l,32.57092042187551
64,0.2,tajimas_d,0.07345247471240955
64,0.3,pi,35.9190118457592
64,0.3,theta_w,36.5675354990314
64,0.3,theta_h,29.07849876108099
64,0.3,theta_l,32.4987553034201
64,0.3,tajimas_d,-0.06155313822417757
64,0.4,pi,35.687010893507214
64,0.4,theta_w,36.078751554666916
64,0.4,theta_h,29.838881886327403
64,0.4,theta_l,32.76294638991731
64,0.4,tajimas_d,-0.038239637917027974
64,0.5,pi,36.34839803064361
64,0.5,theta_w,37.241561137923824
64,0.5,theta_h,29.89534741602281
64,0.5,theta_l,33.12187272333321
64,0.5,tajimas_d,-0.08621240100320425
64,0.6,pi,36.55436740433495
64,0.6,theta_w,36.665183009097454
64,0.6,theta_h,29.552999429297145
64,0.6,theta_l,33.05368341681604
64,0.6,tajimas_d,-0.011175446986828189
65,0.0,pi,43.473333333333336
65,0.0,theta_w,39.981631490989244
65,0.0,theta_h,29.83979797979798
65,0.0,theta_l,36.656565656565654
65,0.0,tajimas_d,0.2930637466185062
65,0.05,pi,43.57646906495374
65,0.05,theta_w,40.18493036597884
65,0.05,theta_h,30.099785188241295
65,0.05,theta_l,36.83812712659752
65,0.05,tajimas_d,0.2845385835647389
65,0.1,pi,43.3391000674198
65,0.1,theta_w,39.44622497372445
65,0.1,theta_h,29.638485508533787
65,0.1,theta_l,36.4887927879768
65,0.1,tajimas_d,0.3343817359651121
65,0.2,pi,43.06961409966491
65,0.2,theta_w,39.582241438765074
65,0.2,theta_h,29.079969633146717
65,0.2,theta_l,36.07479186640581
65,0.2,tajimas_d,0.3019159184474193
65,0.3,pi,43.395264116833985
65,0.3,theta_w,39.52030978362527
65,0.3,theta_h,30.212321840955028
65,0.3,theta_l,36.803792978894506
65,0.3,tajimas_d,0.3406708205114277
65,0.4,pi,43.48989224545282
65,0.4,theta_w,39.315927817630225
65,0.4,theta_h,30.82576295291339
65,0.4,theta_l,37.15782759918311
65,0.4,tajimas_d,0.37464169033664974
65,0.5,pi,43.39712285919747
65,0.5,theta_w,39.79919710715385
65,0.5,theta_h,30.19163951095489
65,0.5,theta_l,36.794381185076176
65,0.5,tajimas_d,0.325518827515313
65,0.6,pi,43.326156700211875
65,0.6,theta_w,38.07441581555777
65,0.6,theta_h,33.142576173409296
65,0.6,theta_l,38.23436643681058
65,0.6,tajimas_d,0.5103561679962276
66,0.0,pi,25.024848484848487
66,0.0,theta_w,32.64200831873035
66,0.0,theta_h,28.490303030303036
66,0.0,theta_l,26.757575757575758
66,0.0,tajimas_d,-0.7798585086354456
66,0.05,pi,25.149019477099277
66,0.05,theta_w,32.58132686886112
66,0.05,theta_h,28.476522019364747
66,0.05,theta_l,26.81277074823201
66,0.05,tajimas_d,-0.7659122511828388
66,0.1,pi,24.97954652961676
66,0.1,theta_w,31.7841407471099
66,0.1,theta_h,28.66267627818031
66,0.1,theta_l,26.821111403898534
66,0.1,tajimas_d,-0.7220312489402063
66,0.2,pi,25.020669410312664
66,0.2,theta_w,31.47825076896182
66,0.2,theta_h,28.80393047055252
66,0.2,theta_l,26.912299940432593
66,0.2,tajimas_d,-0.6991370281282062
66,0.3,pi,25.286938611148408
66,0.3,theta_w,32.54878319733277
66,0.3,theta_h,28.789795789360337
66,0.3,theta_l,27.03836720025437
66,0.3,tajimas_d,-0.7708305504578244
66,0.4,pi,25.360751771751474
66,0.4,theta_w,31.37482593152763
66,0.4,theta_h,26.258048670956082
66,0.4,theta_l,25.809400221353783
66,0.4,tajimas_d,-0.6735505163778381
66,0.5,pi,25.081808866910162
66,0.5,theta_w,29.66010061326146
66,0.5,theta_h,26.40631103633928
66,0.5,theta_l,25.744059951624724
66,0.5,tajimas_d,-0.552270741323413
66,0.6,pi,23.588113563370253
66,0.6,theta_w,27.722063893421502
66,0.6,theta_h,27.06185056664025
66,0.6,theta_l,25.324982065005248
66,0.6,tajimas_d,-0.547911738069705
67,0.0,pi,49.54949494949494
67,0.0,theta_w,43.07199914246667
67,0.0,theta_h,47.82424242424243
67,0.0,theta_l,48.68686868686869
67,0.0,tajimas_d,0.5053246961888916
67,0.05,pi,49.57405493032809
67,0.05,theta_w,43.1278381662876
67,0.05,theta_h,47.93614380845751
67,0.05,theta_l,48.75509936939279
67,0.05,tajimas_d,0.5047332161130882
67,0.1,pi,49.26738107741198
67,0.1,theta_w,42.80234696000059
67,0.1,theta_h,48.02584972703863
67,0.1,theta_l,48.64661540222531
67,0.1,tajimas_d,0.5125581662443262
67,0.2,pi,49.718755855776216
67,0.2,theta_w,43.96418987525789
67,0.2,theta_h,48.853545122131834
67,0.2,theta_l,49.28615048895402
67,0.2,tajimas_d,0.44874816861317973
67,0.3,pi,49.814817584625416
67,0.3,theta_w,44.24533255634216
67,0.3,theta_h,48.32945996605125
67,0.3,theta_l,49.07213877533834
67,0.3,tajimas_d,0.4382812390285228
67,0.4,pi,48.68577077166362
67,0.4,theta_w,41.86361816896649
67,0.4,theta_h,47.48211053396966
67,0.4,theta_l,48.083940652816636
67,0.4,tajimas_d,0.5752874815113829
67,0.5,pi,49.10846380875421
67,0.5,theta_w,44.714589967539794
67,0.5,theta_h,46.37527020888334
67,0.5,theta_l,47.74186700881878
67,0.5,tajimas_d,0.35448120928014454
67,0.6,pi,49.519249654459266
67,0.6,theta_w,44.83924962470892
67,0.6,theta_h,50.51461443129947
67,0.6,theta_l,50.01693204287936
67,0.6,tajimas_d,0.38678718293918946
68,0.0,pi,30.424242424242426
68,0.0,theta_w,35.152932035555764
68,0.0,theta_h,22.343434343434346
68,0.0,theta_l,26.383838383838388
68,0.0,tajimas_d,-0.4502689429598675
68,0.05,pi,30.378330081990686
68,0.05,theta_w,34.916390275128975
68,0.05,theta_h,22.427091061302374
68,0.05,theta_l,26.402710571646526
68,0.05,tajimas_d,-0.4369570384443688
68,0.1,pi,30.318454935629685
68,0.1,theta_w,35.117793768931925
68,0.1,theta_h,22.371056187933398
68,0.1,theta_l,26.34475556178154
68,0.1,tajimas_d,-0.4621396884934561
68,0.2,pi,30.600269293392284
68,0.2,theta_w,34.56193361352259
68,0.2,theta_h,22.180959347751177
68,0.2,theta_l,26.39061432057173
68,0.2,tajimas_d,-0.3920734117584513
68,0.3,pi,30.892386226954038
68,0.3,theta_w,34.849962933038
68,0.3,theta_h,22.44581593960011
68,0.3,theta_l,26.669101083277077
68,0.3,tajimas_d,-0.39314525656526983
68,0.4,pi,30.189921962025103
68,0.4,theta_w,33.91299758766144
68,0.4,theta_h,22.370764618427106
68,0.4,theta_l,26.280343290226103
68,0.4,tajimas_d,-0.385953313951541
68,0.5,pi,30.35768274667498
68,0.5,theta_w,34.389413466718395
68,0.5,theta_h,22.267732703407106
68,0.5,theta_l,26.312707725041044
68,0.5,tajimas_d,-0.421352345453834
68,0.6,pi,30.66653323818879
68,0.6,theta_w,33.73404300605421
68,0.6,theta_h,22.59995850538304
68,0.6,theta_l,26.633245871785917
68,0.6,tajimas_d,-0.33603568834336855
69,0.0,pi,32.57191919191919
69,0.0,theta_w,36.11867192664246
69,0.0,theta_h,35.65030303030303
69,0.0,theta_l,34.11111111111111
69,0.0,tajimas_d,-0.3288768637227282
69,0.05,pi,32.600007314671956
69,0.05,theta_w,36.09646124692153
69,0.05,theta_h,35.7799105851308
69,0.05,theta_l,34.18995894990138
69,0.05,tajimas_d,-0.3259653809792975
69,0.1,pi,32.36384323225062
69,0.1,theta_w,36.07225523435628
69,0.1,theta_h,36.12807052508818
69,0.1,theta_l,34.2459568786694
69,0.1,tajimas_d,-0.34753158417475233
69,0.2,pi,32.44049649621918
69,0.2,theta_w,35.956902793387805
69,0.2,theta_h,33.87183675235871
69,0.2,theta_l,33.15616662428895
69,0.2,tajimas_d,-0.334596361031581
69,0.3,pi,32.816423953447675
69,0.3,theta_w,35.86560691125726
69,0.3,theta_h,35.31151141805642
69,0.3,theta_l,34.06396768575204
69,0.3,tajimas_d,-0.2943250288029688
69,0.4,pi,33.30265188723799
69,0.4,theta_w,35.37365895150552
69,0.4,theta_h,33.81846178630976
69,0.4,theta_l,33.56055683677387
69,0.4,tajimas_d,-0.20611923034304147
69,0.5,pi,32.74510785623021
69,0.5,theta_w,36.32613063282691
69,0.5,theta_h,36.213712196459284
69,0.5,theta_l,34.47941002634474
69,0.5,tajimas_d,-0.35537913264950527
69,0.6,pi,32.483427314146226
69,0.6,theta_w,34.472067310108216
69,0.6,theta_h,33.76224002000343
69,0.6,theta_l,33.12283366707483
69,0.6,tajimas_d,-0.21258770765650462
70,0.0,pi,46.812525252525255
70,0.0,theta_w,43.45829509890135
70,0.0,theta_h,54.03595959595959
70,0.0,theta_l,50.42424242424242
70,0.0,tajimas_d,0.2593848304032158
70,0.05,pi,47.01513532550925
70,0.05,theta_w,43.51411223659327
70,0.05,theta_h,54.224482263493826
70,0.05,theta_l,50.619808794501544
70,0.05,tajimas_d,0.27171003600112315
70,0.1,pi,46.38286680730451
70,0.1,theta_w,43.60526574181906
70,0.1,theta_h,48.09767937783417
70,0.1,theta_l,47.240273092569346
70,0.1,tajimas_d,0.21629379037903332
70,0.2,pi,46.21486894757576
70,0.2,theta_w,43.41834553792828
70,0.2,theta_h,54.69056635720198
70,0.2,theta_l,50.45271765238887
70,0.2,tajimas_d,0.2210683844524436
70,0.3,pi,46.71637530685383
70,0.3,theta_w,43.44048387986337
70,0.3,theta_h,48.39198442138848
70,0.3,theta_l,47.554179864121146
70,0.3,tajimas_d,0.26225316760319173
70,0.4,pi,47.16848916329626
70,0.4,theta_w,43.84015177444193
70,0.4,theta_h,50.14001465963866
70,0.4,theta_l,48.65425191146746
70,0.4,tajimas_d,0.26848411015149914
70,0.5,pi,46.50040866923418
70,0.5,theta_w,43.577231552808136
70,0.5,theta_h,51.626680702431386
70,0.5,theta_l,49.063544685832774
70,0.5,tajimas_d,0.24229192495272592
70,0.6,pi,47.12538712938563
70,0.6,theta_w,44.95799336346602
70,0.6,theta_h,49.41065224970694
70,0.6,theta_l,48.26801968954629
70,0.6,tajimas_d,0.17865586143074985
71,0.0,pi,33.392929292929296
71,0.0,theta_w,37.663855752381174
71,0.0,theta_h,30.667676767676763
71,0.0,theta_l,32.03030303030303
71,0.0,tajimas_d,-0.38009534876062817
71,0.05,pi,33.2309627979566
71,0.05,theta_w,37.26764314225136
71,0.05,theta_h,30.445567368483584
71,0.05,theta_l,31.838265083220097
71,0.05,tajimas_d,-0.364738968116612
71,0.1,pi,33.04435422184203
71,0.1,theta_w,37.659863029255156
71,0.1,theta_h,30.609822568425535
71,0.1,theta_l,31.82708839513378
71,0.1,tajimas_d,-0.41477277396575674
71,0.2,pi,33.24252988965617
71,0.2,theta_w,38.19805410073
71,0.2,theta_h,30.29392698774928
71,0.2,theta_l,31.76822843870272
71,0.2,tajimas_d,-0.4440392504831221
71,0.3,pi,33.39939896310851
71,0.3,theta_w,36.788168997632695
71,0.3,theta_h,31.681836210662212
71,0.3,theta_l,32.54061758688536
71,0.3,tajimas_d,-0.31938489565170536
71,0.4,pi,33.517089587536525
71,0.4,theta_w,38.20473647026646
71,0.4,theta_h,29.85957875269242
71,0.4,theta_l,31.688334170114466
71,0.4,tajimas_d,-0.43234928533914785
71,0.5,pi,32.34230360918978
71,0.5,theta_w,37.667505031336
71,0.5,theta_h,31.403881514394527
71,0.5,theta_l,31.873092561792152
71,0.5,tajimas_d,-0.5099433576443476
71,0.6,pi,32.98667336500596
71,0.6,theta_w,36.8991200204987
71,0.6,theta_h,31.20869014207703
71,0.6,theta_l,32.097681753541494
71,0.6,tajimas_d,-0.39209230633074804
72,0.0,pi,38.779595959595966
72,0.0,theta_w,45.58292285929208
72,0.0,theta_h,69.15979797979799
72,0.0,theta_l,53.969696969696976
72,0.0,tajimas_d,-0.5019804789540147
72,0.05,pi,38.819756806722886
72,0.05,theta_w,45.64612414208855
72,0.05,theta_h,69.2110643893287
72,0.05,theta_l,54.015410598025795
72,0.05,tajimas_d,-0.5052823787906671
72,0.1,pi,38.61943772526607
72,0.1,theta_w,45.16246399167684
72,0.1,theta_h,69.5896982404226
72,0.1,theta_l,54.10456798284434
72,0.1,tajimas_d,-0.4919993745725156
72,0.2,pi,38.45927296459239
72,0.2,theta_w,45.81222253094368
72,0.2,theta_h,70.52776521982706
72,0.2,theta_l,54.49351909220971
72,0.2,tajimas_d,-0.5510190932081823
72,0.3,pi,39.196546945046975
72,0.3,theta_w,46.47939268985225
72,0.3,theta_h,69.66350728580872
72,0.3,theta_l,54.43002711542786
72,0.3,tajimas_d,-0.545403351360533
72,0.4,pi,39.47476061206853
72,0.4,theta_w,45.496611055489744
72,0.4,theta_h,69.64396876820419
72,0.4,theta_l,54.55936469013636
72,0.4,tajimas_d,-0.46853278592514025
72,0.5,pi,36.93233647011918
72,0.5,theta_w,44.88300096507757
72,0.5,theta_h,67.57583032723434
72,0.5,theta_l,52.254083398676755
72,0.5,tajimas_d,-0.6396368888998286
72,0.6,pi,37.96817410812075
72,0.6,theta_w,44.83923341584245
72,0.6,theta_h,68.67767894255928
72,0.6,theta_l,53.322926525340016
72,0.6,tajimas_d,-0.5678712941340612
73,0.0,pi,47.20747474747474
73,0.0,theta_w,39.788483512771904
73,0.0,theta_h,51.31777777777778
73,0.0,theta_l,49.26262626262627
73,0.0,tajimas_d,0.6256539894246501
73,0.05,pi,47.14538290957105
73,0.05,theta_w,40.19258419665591
73,0.05,theta_h,51.34687018504642
73,0.05,theta_l,49.246126547308734
73,0.05,tajimas_d,0.5833162093009795
73,0.1,pi,47.18935907175415
73,0.1,theta_w,39.438030813699676
73,0.1,theta_h,51.43258645481991
73,0.1,theta_l,49.31097276328703
73,0.1,tajimas_d,0.6658067717511306
73,0.2,pi,47.53037209084918
73,0.2,theta_w,40.01521641583458
73,0.2,theta_h,51.51080068664547
73,0.2,theta_l,49.52058638874732
73,0.2,tajimas_d,0.6441644362736716
73,0.3,pi,47.31994016927042
73,0.3,theta_w,40.68749126814369
73,0.3,theta_h,51.85238313837425
73,0.3,theta_l,49.58616165382234
73,0.3,tajimas_d,0.56640005325986
73,0.4,pi,47.05947476620416
73,0.4,theta_w,40.99443903543626
73,0.4,theta_h,52.02650703556709
73,0.4,theta_l,49.54299090088562
73,0.4,tajimas_d,0.5228785531260125
73,0.5,pi,47.46074307240884
73,0.5,theta_w,41.95723330241685
73,0.5,theta_h,52.383217485507984
73,0.5,theta_l,49.921980278958415
73,0.5,tajimas_d,0.47286972095788116
73,0.6,pi,47.68212299794097
73,0.6,theta_w,42.39465121673886
73,0.6,theta_h,51.99068613404025
73,0.6,theta_l,49.83640456599061
73,0.6,tajimas_d,0.4632692568870143
74,0.0,pi,34.640202020202025
74,0.0,theta_w,41.33366733851062
74,0.0,theta_h,38.834545454545456
74,0.0,theta_l,36.73737373737374
74,0.0,tajimas_d,-0.543742847878501
74,0.05,pi,34.59103534477592
74,0.05,theta_w,41.3637360789795
74,0.05,theta_h,39.04258052530506
74,0.05,theta_l,36.81680793504049
74,0.05,tajimas_d,-0.5524101631463832
74,0.1,pi,34.55631193182647
74,0.1,theta_w,41.6182700611944
74,0.1,theta_h,38.77941248120503
74,0.1,theta_l,36.66786220651575
74,0.1,tajimas_d,-0.5755244651336009
74,0.2,pi,34.3362902652302
74,0.2,theta_w,40.33638567030137
74,0.2,theta_h,39.526600063457295
74,0.2,theta_l,36.93144516434374
74,0.2,tajimas_d,-0.5092496816464042
74,0.3,pi,34.92648230950684
74,0.3,theta_w,41.652254004391594
74,0.3,theta_h,38.80804571779458
74,0.3,theta_l,36.86726401365071
74,0.3,tajimas_d,-0.5622472651552143
74,0.4,pi,34.70355451993589
74,0.4,theta_w,39.50140577641865
74,0.4,theta_h,39.01465844161701
74,0.4,theta_l,36.85910648077645
74,0.4,tajimas_d,-0.42908598022840405
74,0.5,pi,35.07917460982065
74,0.5,theta_w,41.22895366114955
74,0.5,theta_h,38.83784597786563
74,0.5,theta_l,36.95851029384313
74,0.5,tajimas_d,-0.5385571933526517
74,0.6,pi,34.56660154768811
74,0.6,theta_w,39.46001553653014
74,0.6,theta_h,38.7992299765487
74,0.6,theta_l,36.682915762118405
74,0.6,tajimas_d,-0.458842317974895
75,0.0,pi,44.3131313131313
75,0.0,theta_w,38.822743621685206
75,0.0,theta_h,31.4040404040404
75,0.0,theta_l,37.85858585858586
75,0.0,tajimas_d,0.47431222163639947
75,0.05,pi,44.254082934596795
75,0.05,theta_w,39.029602794424385
75,0.05,theta_h,31.432562374125304
75,0.05,theta_l,37.84332265436105
75,0.05,tajimas_d,0.4512191049427499
75,0.1,pi,44.25005840478789
75,0.1,theta_w,38.46500889592807
75,0.1,theta_h,31.59550535455808
75,0.1,theta_l,37.922781879672996
75,0.1,tajimas_d,0.509411496518539
